query,target,method,time
rtrange,3.5547862,MZTree,0.8139949000001252
rtrange,3.5547862,mzMD,0.8256397999998626
rtrange,3.5547862,SQLite,0.7279244999999719
rtrange,3.5547862,DuckDB,0.03724999999985812
rtrange,3.5547862,Parquet,0.07960339999999633
rtrange,11.081534,pyteomics,14.501869400000032
rtrange,11.081534,pyopenms,3.896493900000223
rtrange,11.081534,pyopenms_2DPeak,3.777861799999755
rtrange,11.081534,pymzml,5.561127899999974
rtrange,11.081534,mzMLb,13.012761999999839
rtrange,11.081534,mzDB,5.710440899999867
rtrange,11.081534,MZA,1.1393126000002667
rtrange,11.081534,mz5,2.5679558000001634
rtrange,11.081534,MZTree,0.31303189999971437
rtrange,11.081534,mzMD,0.733289700000114
rtrange,11.081534,SQLite,0.6276001999999608
rtrange,11.081534,DuckDB,0.03790790000039124
rtrange,11.081534,Parquet,0.07932490000030157
rtrange,8.9294429,pyteomics,14.550305899999785
rtrange,8.9294429,pyopenms,3.9402635000001283
rtrange,8.9294429,pyopenms_2DPeak,3.8166596000000936
rtrange,8.9294429,pymzml,5.604868599999918
rtrange,8.9294429,mzMLb,13.213497200000347
rtrange,8.9294429,mzDB,7.938509999999951
rtrange,8.9294429,MZA,1.0735663999998906
rtrange,8.9294429,mz5,2.5213902000000417
rtrange,8.9294429,MZTree,0.6705981999998585
rtrange,8.9294429,mzMD,0.830094100000224
rtrange,8.9294429,SQLite,0.6995064000002458
rtrange,8.9294429,DuckDB,0.03568649999988338
rtrange,8.9294429,Parquet,0.07423819999985426
rtrange,2.528971,pyteomics,14.55298509999966
rtrange,2.528971,pyopenms,3.9436632000001737
rtrange,2.528971,pyopenms_2DPeak,3.8335604999997486
rtrange,2.528971,pymzml,5.520757799999956
rtrange,2.528971,mzMLb,12.694008499999654
rtrange,2.528971,mzDB,4.77887950000013
rtrange,2.528971,MZA,1.780350399999861
rtrange,2.528971,mz5,2.4171479999999974
rtrange,2.528971,MZTree,1.5106627000000117
rtrange,2.528971,mzMD,1.1044873000000734
rtrange,2.528971,SQLite,0.8132402000001093
rtrange,2.528971,DuckDB,0.04883139999992636
rtrange,2.528971,Parquet,0.07553689999986091
rtrange,1.2896954,pyteomics,14.39907949999997
rtrange,1.2896954,pyopenms,3.9804149000001416
rtrange,1.2896954,pyopenms_2DPeak,3.8146553999999924
rtrange,1.2896954,pymzml,5.344475399999737
rtrange,1.2896954,mzMLb,12.558945599999788
rtrange,1.2896954,mzDB,5.121972100000221
rtrange,1.2896954,MZA,1.994798300000184
rtrange,1.2896954,mz5,2.3784224000000904
rtrange,1.2896954,MZTree,1.1567184999998972
rtrange,1.2896954,mzMD,1.1876932999998644
rtrange,1.2896954,SQLite,0.9743295999996917
rtrange,1.2896954,DuckDB,0.0599554000000353
rtrange,1.2896954,Parquet,0.08285590000014054
rtrange,9.9295288,pyteomics,14.643767299999581
rtrange,9.9295288,pyopenms,4.0284302000000025
rtrange,9.9295288,pyopenms_2DPeak,3.8485437999997885
rtrange,9.9295288,pymzml,5.398685499999829
rtrange,9.9295288,mzMLb,12.659096500000032
rtrange,9.9295288,mzDB,8.854811600000176
rtrange,9.9295288,MZA,1.8034992000002603
rtrange,9.9295288,mz5,2.4898339999999735
rtrange,9.9295288,MZTree,1.0949212000000443
rtrange,9.9295288,mzMD,1.0107633000002352
rtrange,9.9295288,SQLite,0.7390062000004036
rtrange,9.9295288,DuckDB,0.043928499999765336
rtrange,9.9295288,Parquet,0.07504129999961151
ms2_spec,3778,pyteomics,5.80177249999997
ms2_spec,3778,pyopenms,3.8972419000001537
ms2_spec,3778,pymzml,0.0803224000001137
ms2_spec,3778,mzMLb,5.835858200000075
ms2_spec,3778,mzDB,0.05716949999987264
ms2_spec,3778,MZA,0.0020623000000341563
ms2_spec,3778,mz5,0.09568589999980759
ms2_spec,3778,SQLite,0.39720079999960944
ms2_spec,3778,DuckDB,0.024835799999891606
ms2_spec,3778,Parquet,0.09215420000009544
ms2_spec,3815,pyteomics,5.832349400000112
ms2_spec,3815,pyopenms,3.808852999999999
ms2_spec,3815,pymzml,0.08088459999999031
ms2_spec,3815,mzMLb,5.908766599999581
ms2_spec,3815,mzDB,0.056421900000259484
ms2_spec,3815,MZA,0.0020291000000725035
ms2_spec,3815,mz5,0.09440429999995104
ms2_spec,3815,SQLite,0.391222000000198
ms2_spec,3815,DuckDB,0.02291979999972682
ms2_spec,3815,Parquet,0.08238419999997859
ms2_spec,5685,pyteomics,8.279956000000311
ms2_spec,5685,pyopenms,3.864669800000229
ms2_spec,5685,pymzml,0.08193200000005163
ms2_spec,5685,mzMLb,8.696295099999588
ms2_spec,5685,mzDB,0.055764600000202336
ms2_spec,5685,MZA,0.0019777000002250134
ms2_spec,5685,mz5,0.09489019999955417
ms2_spec,5685,SQLite,0.397285600000032
ms2_spec,5685,DuckDB,0.024447799999961717
ms2_spec,5685,Parquet,0.09117829999968308
ms2_spec,6859,pyteomics,9.700064999999995
ms2_spec,6859,pyopenms,3.9076678000001266
ms2_spec,6859,pymzml,0.08161729999983436
ms2_spec,6859,mzMLb,10.701665300000059
ms2_spec,6859,mzDB,0.0609137000001283
ms2_spec,6859,MZA,0.0021658999999090156
ms2_spec,6859,mz5,0.10733489999984158
ms2_spec,6859,SQLite,0.4447193999999399
ms2_spec,6859,DuckDB,0.022237399999994523
ms2_spec,6859,Parquet,0.09121240000013131
ms2_spec,4223,pyteomics,6.298745300000064
ms2_spec,4223,pyopenms,3.86525599999959
ms2_spec,4223,pymzml,0.08095339999999851
ms2_spec,4223,mzMLb,6.598037500000373
ms2_spec,4223,mzDB,0.056235300000025745
ms2_spec,4223,MZA,0.0020042999999532185
ms2_spec,4223,mz5,0.09575680000034481
ms2_spec,4223,SQLite,0.40186720000019704
ms2_spec,4223,DuckDB,0.022041499999886582
ms2_spec,4223,Parquet,0.09124009999959526
ms2_spec,3372,pyteomics,5.214664599999651
ms2_spec,3372,pyopenms,3.8277460000003884
ms2_spec,3372,pymzml,0.08087410000007367
ms2_spec,3372,mzMLb,5.153453800000079
ms2_spec,3372,mzDB,0.05587909999985641
ms2_spec,3372,MZA,0.002008899999964342
ms2_spec,3372,mz5,0.09653079999998226
ms2_spec,3372,SQLite,0.3931988000003912
ms2_spec,3372,DuckDB,0.020720499999697495
ms2_spec,3372,Parquet,0.08296319999999469
ms2_spec,6948,pyteomics,9.606106700000055
ms2_spec,6948,pyopenms,3.8934958999998344
ms2_spec,6948,pymzml,0.08176210000010542
ms2_spec,6948,mzMLb,10.804113500000312
ms2_spec,6948,mzDB,0.05329230000006646
ms2_spec,6948,MZA,0.002338199999940116
ms2_spec,6948,mz5,0.09684520000018892
ms2_spec,6948,SQLite,0.37981379999973797
ms2_spec,6948,DuckDB,0.026977199999691948
ms2_spec,6948,Parquet,0.09525719999965077
ms2_spec,6354,pyteomics,9.039526399999886
ms2_spec,6354,pyopenms,3.8289066000002094
ms2_spec,6354,pymzml,0.08053749999999127
ms2_spec,6354,mzMLb,9.498448499999995
ms2_spec,6354,mzDB,0.05662560000018857
ms2_spec,6354,MZA,0.0021075999998174666
ms2_spec,6354,mz5,0.09681079999973008
ms2_spec,6354,SQLite,0.3926272999997309
ms2_spec,6354,DuckDB,0.020621399999981804
ms2_spec,6354,Parquet,0.08296909999990021
ms2_spec,3140,pyteomics,4.926061699999991
ms2_spec,3140,pyopenms,3.7703993000000082
ms2_spec,3140,pymzml,0.08210559999997713
ms2_spec,3140,mzMLb,4.714230499999758
ms2_spec,3140,mzDB,0.05524960000002466
ms2_spec,3140,MZA,0.0018215000000054715
ms2_spec,3140,mz5,0.09299490000012156
ms2_spec,3140,SQLite,0.389963600000101
ms2_spec,3140,DuckDB,0.02084370000011404
ms2_spec,3140,Parquet,0.08306259999972099
ms2_spec,912,pyteomics,1.951913500000046
ms2_spec,912,pyopenms,3.7209772999999586
ms2_spec,912,pymzml,0.08515970000007655
ms2_spec,912,mzMLb,1.3015101000000868
ms2_spec,912,mzDB,0.055764999999610154
ms2_spec,912,MZA,0.0019170000000485743
ms2_spec,912,mz5,0.09365089999982956
ms2_spec,912,SQLite,0.39316740000003847
ms2_spec,912,DuckDB,0.024146299999756593
ms2_spec,912,Parquet,0.08311929999990753
premz,391.283612072468,pyteomics,14.308177800000067
premz,391.283612072468,pyopenms,3.9612475999997514
premz,391.283612072468,pymzml,5.736021499999879
premz,391.283612072468,mzMLb,12.73172139999997
premz,391.283612072468,mzDB,0.06387049999966621
premz,391.283612072468,MZA,4.899644300000091
premz,391.283612072468,SQLite,0.033760199999960605
premz,391.283612072468,DuckDB,0.025741500000094675
premz,391.283612072468,Parquet,0.017700699999750213
premz,666.617626965046,pyteomics,14.282031799999913
premz,666.617626965046,pyopenms,3.8258136000004015
premz,666.617626965046,pymzml,5.419746699999905
premz,666.617626965046,mzMLb,12.571312600000056
premz,666.617626965046,mzDB,0.0462004999999408
premz,666.617626965046,MZA,4.538691100000051
premz,666.617626965046,SQLite,0.03140040000016597
premz,666.617626965046,DuckDB,0.019448499999725755
premz,666.617626965046,Parquet,0.015420699999594945
premz,758.568798840046,pyteomics,14.283773900000142
premz,758.568798840046,pyopenms,3.825591700000132
premz,758.568798840046,pymzml,5.4159082000001035
premz,758.568798840046,mzMLb,12.541920199999822
premz,758.568798840046,mzDB,0.0561043000002428
premz,758.568798840046,MZA,4.55710500000032
premz,758.568798840046,SQLite,0.03190839999979289
premz,758.568798840046,DuckDB,0.0214191000000028
premz,758.568798840046,Parquet,0.0169210999997631
premz,782.56873780489,pyteomics,14.309205799999745
premz,782.56873780489,pyopenms,3.869075299999622
premz,782.56873780489,pymzml,5.404342899999847
premz,782.56873780489,mzMLb,12.500966199999766
premz,782.56873780489,mzDB,0.05532070000026579
premz,782.56873780489,MZA,4.552856499999962
premz,782.56873780489,SQLite,0.03219679999983782
premz,782.56873780489,DuckDB,0.020804100000077597
premz,782.56873780489,Parquet,0.015700100000231032
premz,876.800000011921,pyteomics,14.31593490000023
premz,876.800000011921,pyopenms,3.87462400000004
premz,876.800000011921,pymzml,5.591822599999887
premz,876.800000011921,mzMLb,12.655715599999894
premz,876.800000011921,mzDB,0.046789499999704276
premz,876.800000011921,MZA,4.54486229999975
premz,876.800000011921,SQLite,0.03034590000015669
premz,876.800000011921,DuckDB,0.02578620000031151
premz,876.800000011921,Parquet,0.027424299999893265
premz,781.555004894733,pyteomics,14.2945651
premz,781.555004894733,pyopenms,3.8342847999997502
premz,781.555004894733,pymzml,5.37354090000008
premz,781.555004894733,mzMLb,12.418769599999905
premz,781.555004894733,mzDB,0.045906900000318274
premz,781.555004894733,MZA,4.463705699999991
premz,781.555004894733,SQLite,0.031163499999820488
premz,781.555004894733,DuckDB,0.02156250000007276
premz,781.555004894733,Parquet,0.015652500000214786
premz,759.632275402546,pyteomics,14.295949900000323
premz,759.632275402546,pyopenms,3.8420969000003424
premz,759.632275402546,pymzml,5.559925600000042
premz,759.632275402546,mzMLb,12.582250599999952
premz,759.632275402546,mzDB,0.042966700000306446
premz,759.632275402546,MZA,4.581780099999833
premz,759.632275402546,SQLite,0.030199799999991228
premz,759.632275402546,DuckDB,0.02110350000020844
premz,759.632275402546,Parquet,0.015385799999876326
premz,780.549755871296,pyteomics,14.077865600000223
premz,780.549755871296,pyopenms,3.889003899999807
premz,780.549755871296,pymzml,5.755323699999735
premz,780.549755871296,mzMLb,12.70546719999993
premz,780.549755871296,mzDB,0.0551485999999386
premz,780.549755871296,MZA,4.5824594999999135
premz,780.549755871296,SQLite,0.032548399999996036
premz,780.549755871296,DuckDB,0.024309099999754835
premz,780.549755871296,Parquet,0.01754819999996471
premz,690.617199718952,pyteomics,14.353176500000245
premz,690.617199718952,pyopenms,3.834062499999618
premz,690.617199718952,pymzml,5.638740599999892
premz,690.617199718952,mzMLb,12.684240600000066
premz,690.617199718952,mzDB,0.04602629999999408
premz,690.617199718952,MZA,4.772924899999907
premz,690.617199718952,SQLite,0.03419839999969554
premz,690.617199718952,DuckDB,0.02243880000014542
premz,690.617199718952,Parquet,0.01677499999959764
premz,786.599255383015,pyteomics,14.2950450000003
premz,786.599255383015,pyopenms,3.8510364999997364
premz,786.599255383015,pymzml,5.7318937999998525
premz,786.599255383015,mzMLb,12.847213299999567
premz,786.599255383015,mzDB,0.05023040000014589
premz,786.599255383015,MZA,4.524566900000082
premz,786.599255383015,SQLite,0.03106290000005174
premz,786.599255383015,DuckDB,0.020806699999866396
premz,786.599255383015,Parquet,0.01598999999987427
fragmz,149.02310180664062,pyteomics,15.42854239999997
fragmz,149.02310180664062,pyopenms,3.9882355999998254
fragmz,149.02310180664062,pymzml,6.275158099999771
fragmz,149.02310180664062,mzMLb,13.763339300000098
fragmz,149.02310180664062,mzDB,5.194847200000368
fragmz,149.02310180664062,MZA,24.411885900000016
fragmz,149.02310180664062,SQLite,0.031293600000026345
fragmz,149.02310180664062,DuckDB,0.023781500000040978
fragmz,149.02310180664062,Parquet,0.01576489999979458
fragmz,369.3511657714844,pyteomics,15.502657900000031
fragmz,369.3511657714844,pyopenms,4.040418600000066
fragmz,369.3511657714844,pymzml,6.234629000000041
fragmz,369.3511657714844,mzMLb,13.748752599999989
fragmz,369.3511657714844,mzDB,5.041191799999979
fragmz,369.3511657714844,MZA,24.023839099999805
fragmz,369.3511657714844,SQLite,0.029866800000036164
