query,target,method,time
fragmz,369.3511657714844,mzMLb,6.666338799986988
fragmz,369.3511657714844,mzDB,2.4246078999713063
fragmz,369.3511657714844,MZA,11.314461200032383
fragmz,369.3511657714844,SQLite,0.01667409995570779
fragmz,369.3511657714844,DuckDB,0.01191479992121458
fragmz,369.3511657714844,Parquet,0.010376800084486604
fragmz,184.07313537597656,pyteomics,7.401606000028551
fragmz,184.07313537597656,pyopenms,2.8540262000169605
fragmz,184.07313537597656,pymzml,3.397661899914965
fragmz,184.07313537597656,mzMLb,6.680907800095156
fragmz,184.07313537597656,mzDB,2.4389785998500884
fragmz,184.07313537597656,MZA,11.253897000104189
fragmz,184.07313537597656,SQLite,0.01821479992941022
fragmz,184.07313537597656,DuckDB,0.01466810004785657
fragmz,184.07313537597656,Parquet,0.0098172000143677
fragmz,577.517822265625,pyteomics,7.425284400116652
fragmz,577.517822265625,pyopenms,2.760642600012943
fragmz,577.517822265625,pymzml,3.221012399997562
fragmz,577.517822265625,mzMLb,6.608528199838474
fragmz,577.517822265625,mzDB,2.441572500159964
fragmz,577.517822265625,MZA,11.248614500043914
fragmz,577.517822265625,SQLite,0.016984699992462993
fragmz,577.517822265625,DuckDB,0.011909600114449859
fragmz,577.517822265625,Parquet,0.014282000018283725
fragmz,71.08544158935547,pyteomics,7.364324799971655
fragmz,71.08544158935547,pyopenms,3.0155356000177562
fragmz,71.08544158935547,pymzml,3.5153878000564873
fragmz,71.08544158935547,mzMLb,6.671050500124693
fragmz,71.08544158935547,mzDB,2.4382728999480605
fragmz,71.08544158935547,MZA,12.064336099894717
fragmz,71.08544158935547,SQLite,0.029908800031989813
fragmz,71.08544158935547,DuckDB,0.020840599900111556
fragmz,71.08544158935547,Parquet,0.01596399978734553
fragmz,355.0691833496094,pyteomics,9.080214400077239
fragmz,355.0691833496094,pyopenms,2.8046768000349402
fragmz,355.0691833496094,pymzml,3.227336100069806
fragmz,355.0691833496094,mzMLb,6.773298399988562
fragmz,355.0691833496094,mzDB,2.4034285000525415
fragmz,355.0691833496094,MZA,11.329314100090414
fragmz,355.0691833496094,SQLite,0.017645500134676695
fragmz,355.0691833496094,DuckDB,0.013543499866500497
fragmz,355.0691833496094,Parquet,0.01128130010329187
fragmz,370.3542175292969,pyteomics,7.673748799832538
fragmz,370.3542175292969,pyopenms,2.7914506001397967
fragmz,370.3542175292969,pymzml,3.174537500133738
fragmz,370.3542175292969,mzMLb,7.025131999980658
fragmz,370.3542175292969,mzDB,2.465402400121093
fragmz,370.3542175292969,MZA,11.433824999956414
fragmz,370.3542175292969,SQLite,0.01702690008096397
fragmz,370.3542175292969,DuckDB,0.012175400042906404
fragmz,370.3542175292969,Parquet,0.009614499984309077
fragmz,143.01585388183594,pyteomics,7.465358600020409
fragmz,143.01585388183594,pyopenms,2.805535900173709
fragmz,143.01585388183594,pymzml,3.2215001999866217
fragmz,143.01585388183594,mzMLb,6.646531900158152
fragmz,143.01585388183594,mzDB,2.4296951999422163
fragmz,143.01585388183594,MZA,11.474123199936002
fragmz,143.01585388183594,SQLite,0.01752129988744855
fragmz,143.01585388183594,DuckDB,0.012739500030875206
fragmz,143.01585388183594,Parquet,0.010501600103452802
fragmz,167.03355407714844,pyteomics,7.450991099933162
fragmz,167.03355407714844,pyopenms,2.7884980998933315
fragmz,167.03355407714844,pymzml,3.2208941001445055
fragmz,167.03355407714844,mzMLb,6.671161999925971
fragmz,167.03355407714844,mzDB,2.4078546001110226
fragmz,167.03355407714844,MZA,11.412345499964431
fragmz,167.03355407714844,SQLite,0.017865800065919757
fragmz,167.03355407714844,DuckDB,0.013565100030973554
fragmz,167.03355407714844,Parquet,0.0116157999727875
fragmz,359.0275573730469,pyteomics,7.8738150000572205
fragmz,359.0275573730469,pyopenms,2.884190100012347
fragmz,359.0275573730469,pymzml,4.386644100071862
fragmz,359.0275573730469,mzMLb,9.432890800060704
fragmz,359.0275573730469,mzDB,2.5110861000139266
fragmz,359.0275573730469,MZA,11.546553800115362
fragmz,359.0275573730469,SQLite,0.01707689999602735
fragmz,359.0275573730469,DuckDB,0.013204799965023994
fragmz,359.0275573730469,Parquet,0.01050450000911951
