query,target,method,time,filename
chrom,924.2693481445312,SQLite,0.48807149997446686,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,924.2693481445312,DuckDB,0.035993300029076636,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,924.2693481445312,Parquet,0.13647210004273802,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,758.5687255859375,pyteomics,16.420829299953766,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,758.5687255859375,pyopenms,5.958506199996918,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,758.5687255859375,pyopenms_2DPeak,3.841077800025232,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,758.5687255859375,pymzml,9.404277499997988,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,758.5687255859375,mzMLb,14.69798030005768,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,758.5687255859375,mzDB,1.3508714999770746,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,758.5687255859375,MZA,9.690919099957682,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,758.5687255859375,mz5,20.27299100009259,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,758.5687255859375,MZTree,0.06729739997535944,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,758.5687255859375,mzMD,0.3983195999171585,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,758.5687255859375,SQLite,0.5024493000237271,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,758.5687255859375,DuckDB,0.05435680004302412,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
chrom,758.5687255859375,Parquet,0.1288836000021547,E:/mzsql/MTBLS10066/20220923_LEAP-POS_QC04/20220923_LEAP-POS_QC04
